filename,full_path,fault_cause,folder_name,upt,year,month,equipment_type
20250418_110258_151_r197.cfg,C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\DFR GANGGUAN UPT\UPT CIREBON\2025\04. APRIL\06. RECLOSE KDPTN-ARJWN 2 (18 APRIL 2025)_PETIR\GI ARJWN\20250418_110258_151_r197.cfg,PETIR,06. RECLOSE KDPTN-ARJWN 2 (18 APRIL 2025)_PETIR,UPT CIREBON,2025,04. APRIL,TRANSMISSION_LINE
20250418_175051_488_r210.cfg,C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\DFR GANGGUAN UPT\UPT CIREBON\2025\04. APRIL\06. RECLOSE KDPTN-ARJWN 2 (18 APRIL 2025)_PETIR\GI KDPTN\20250418_175051_488_r210.cfg,PETIR,06. RECLOSE KDPTN-ARJWN 2 (18 APRIL 2025)_PETIR,UPT CIREBON,2025,04. APRIL,TRANSMISSION_LINE
20250418_110258_151_r197.cfg,C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\DFR GANGGUAN UPT\UPT CIREBON\2025\04. APRIL\06. RECLOSE KDPTN-ARJWN 2 (18 APRIL 2025)_PETIR\GI ARJWN\20250418_110258_151_r197.cfg,PETIR,06. RECLOSE KDPTN-ARJWN 2 (18 APRIL 2025)_PETIR,UPT CIREBON,2025,04. APRIL,TRANSMISSION_LINE
20250418_175051_488_r210.cfg,C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\DFR GANGGUAN UPT\UPT CIREBON\2025\04. APRIL\06. RECLOSE KDPTN-ARJWN 2 (18 APRIL 2025)_PETIR\GI KDPTN\20250418_175051_488_r210.cfg,PETIR,06. RECLOSE KDPTN-ARJWN 2 (18 APRIL 2025)_PETIR,UPT CIREBON,2025,04. APRIL,TRANSMISSION_LINE
DS TSBRU 2 RECLOSE.CFG,C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\DFR GANGGUAN UPT\UPT CIREBON\2025\04. APRIL\07. RECLOSE SUTT TASIKMALAYA - TASIKMALAYA BARU #2 (18 APRIL 2025)_PETIR\GI Tasikmalaya\DS TSBRU 2 RECLOSE.CFG,PETIR,07. RECLOSE SUTT TASIKMALAYA - TASIKMALAYA BARU #2 (18 APRIL 2025)_PETIR,UPT CIREBON,2025,04. APRIL,TRANSMISSION_LINE
RECLOSE BAY TASIK 2 18042025.CFG,C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\DFR GANGGUAN UPT\UPT CIREBON\2025\04. APRIL\07. RECLOSE SUTT TASIKMALAYA - TASIKMALAYA BARU #2 (18 APRIL 2025)_PETIR\GI Tasikbaru\BAY TASIK 2\RECLOSE BAY TASIK 2 18042025.CFG,PETIR,07. RECLOSE SUTT TASIKMALAYA - TASIKMALAYA BARU #2 (18 APRIL 2025)_PETIR,UPT CIREBON,2025,04. APRIL,TRANSMISSION_LINE
DS TSBRU 2 RECLOSE.CFG,C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\DFR GANGGUAN UPT\UPT CIREBON\2025\04. APRIL\07. RECLOSE SUTT TASIKMALAYA - TASIKMALAYA BARU #2 (18 APRIL 2025)_PETIR\GI Tasikmalaya\DS TSBRU 2 RECLOSE.CFG,PETIR,07. RECLOSE SUTT TASIKMALAYA - TASIKMALAYA BARU #2 (18 APRIL 2025)_PETIR,UPT CIREBON,2025,04. APRIL,TRANSMISSION_LINE
RECLOSE BAY TASIK 2 18042025.CFG,C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\DFR GANGGUAN UPT\UPT CIREBON\2025\04. APRIL\07. RECLOSE SUTT TASIKMALAYA - TASIKMALAYA BARU #2 (18 APRIL 2025)_PETIR\GI Tasikbaru\BAY TASIK 2\RECLOSE BAY TASIK 2 18042025.CFG,PETIR,07. RECLOSE SUTT TASIKMALAYA - TASIKMALAYA BARU #2 (18 APRIL 2025)_PETIR,UPT CIREBON,2025,04. APRIL,TRANSMISSION_LINE
"250518,155149390,+7h0,GI JATIBARANG 70 kV,INDRAMAYU 1-2,Qualitrol LLC.cfg","C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\DFR GANGGUAN UPT\UPT CIREBON\2025\05. MEI\01. RECLOSE JATIBARANG-INDRAMAYU #1 (18 MEI 2025)_PETIR\EKSTERNAL\250518,155149390,+7h0,GI JATIBARANG 70 kV,INDRAMAYU 1-2,Qualitrol LLC.cfg",PETIR,01. RECLOSE JATIBARANG-INDRAMAYU #1 (18 MEI 2025)_PETIR,UPT CIREBON,2025,05. MEI,TRANSMISSION_LINE
20250518_155149_642_r193.cfg,C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\DFR GANGGUAN UPT\UPT CIREBON\2025\05. MEI\01. RECLOSE JATIBARANG-INDRAMAYU #1 (18 MEI 2025)_PETIR\INTERNAL\GI JTBRG4\20250518_155149_642_r193.cfg,PETIR,01. RECLOSE JATIBARANG-INDRAMAYU #1 (18 MEI 2025)_PETIR,UPT CIREBON,2025,05. MEI,TRANSMISSION_LINE
"250518,155149390,+7h0,GI JATIBARANG 70 kV,INDRAMAYU 1-2,Qualitrol LLC.cfg","C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\DFR GANGGUAN UPT\UPT CIREBON\2025\05. MEI\01. RECLOSE JATIBARANG-INDRAMAYU #1 (18 MEI 2025)_PETIR\EKSTERNAL\250518,155149390,+7h0,GI JATIBARANG 70 kV,INDRAMAYU 1-2,Qualitrol LLC.cfg",PETIR,01. RECLOSE JATIBARANG-INDRAMAYU #1 (18 MEI 2025)_PETIR,UPT CIREBON,2025,05. MEI,TRANSMISSION_LINE
20250518_155149_642_r193.cfg,C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\DFR GANGGUAN UPT\UPT CIREBON\2025\05. MEI\01. RECLOSE JATIBARANG-INDRAMAYU #1 (18 MEI 2025)_PETIR\INTERNAL\GI JTBRG4\20250518_155149_642_r193.cfg,PETIR,01. RECLOSE JATIBARANG-INDRAMAYU #1 (18 MEI 2025)_PETIR,UPT CIREBON,2025,05. MEI,TRANSMISSION_LINE
Tuesday 02 January 2024 19.48.35.001.CFG,C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\DFR GANGGUAN UPT\UPT KARAWANG\2024\01. JANUARI\20240102_GI PURWAKARTA_BAY SUBANG #2_PETIR\Tuesday 02 January 2024 19.48.35.001.CFG,PETIR,20240102_GI PURWAKARTA_BAY SUBANG #2_PETIR,UPT KARAWANG,2024,01. JANUARI,TRANSMISSION_LINE
Tuesday 02 January 2024 19.48.35.001.CFG,C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\DFR GANGGUAN UPT\UPT KARAWANG\2024\01. JANUARI\20240102_GI PURWAKARTA_BAY SUBANG #2_PETIR\Tuesday 02 January 2024 19.48.35.001.CFG,PETIR,20240102_GI PURWAKARTA_BAY SUBANG #2_PETIR,UPT KARAWANG,2024,01. JANUARI,TRANSMISSION_LINE
Tuesday 02 January 2024 20.36.12.000.CFG,C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\DFR GANGGUAN UPT\UPT KARAWANG\2024\01. JANUARI\20240102_GI SUBANG_BAY PURWAKARTA #1_PETIR\Tuesday 02 January 2024 20.36.12.000.CFG,PETIR,20240102_GI SUBANG_BAY PURWAKARTA #1_PETIR,UPT KARAWANG,2024,01. JANUARI,TRANSMISSION_LINE
Tuesday 02 January 2024 20.36.12.000.CFG,C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\DFR GANGGUAN UPT\UPT KARAWANG\2024\01. JANUARI\20240102_GI SUBANG_BAY PURWAKARTA #1_PETIR\Tuesday 02 January 2024 20.36.12.000.CFG,PETIR,20240102_GI SUBANG_BAY PURWAKARTA #1_PETIR,UPT KARAWANG,2024,01. JANUARI,TRANSMISSION_LINE
Tuesday 02 January 2024 19.52.57.000.CFG,C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\DFR GANGGUAN UPT\UPT KARAWANG\2024\01. JANUARI\20240102_GI SUBANG_BAY PURWAKARTA #2_PETIR\Tuesday 02 January 2024 19.52.57.000.CFG,PETIR,20240102_GI SUBANG_BAY PURWAKARTA #2_PETIR,UPT KARAWANG,2024,01. JANUARI,TRANSMISSION_LINE
Tuesday 02 January 2024 19.52.57.000.CFG,C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\DFR GANGGUAN UPT\UPT KARAWANG\2024\01. JANUARI\20240102_GI SUBANG_BAY PURWAKARTA #2_PETIR\Tuesday 02 January 2024 19.52.57.000.CFG,PETIR,20240102_GI SUBANG_BAY PURWAKARTA #2_PETIR,UPT KARAWANG,2024,01. JANUARI,TRANSMISSION_LINE
Wednesday 06 March 2024 16.24.41.000.CFG,C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\DFR GANGGUAN UPT\UPT KARAWANG\2024\03. MARET\20240306_GI PURWAKARTA_BAY KOSAMBI BARU_PETIR\Wednesday 06 March 2024 16.24.41.000.CFG,PETIR,20240306_GI PURWAKARTA_BAY KOSAMBI BARU_PETIR,UPT KARAWANG,2024,03. MARET,TRANSMISSION_LINE
Wednesday 06 March 2024 16.24.41.000.CFG,C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\DFR GANGGUAN UPT\UPT KARAWANG\2024\03. MARET\20240306_GI PURWAKARTA_BAY KOSAMBI BARU_PETIR\Wednesday 06 March 2024 16.24.41.000.CFG,PETIR,20240306_GI PURWAKARTA_BAY KOSAMBI BARU_PETIR,UPT KARAWANG,2024,03. MARET,TRANSMISSION_LINE
01042024.CFG,C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\DFR GANGGUAN UPT\UPT KARAWANG\2024\04. APRIL\20240401_GI INDORAMA_BAY CIGANEA_PETIR\01042024.CFG,PETIR,20240401_GI INDORAMA_BAY CIGANEA_PETIR,UPT KARAWANG,2024,04. APRIL,TRANSMISSION_LINE
01042024.CFG,C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\DFR GANGGUAN UPT\UPT KARAWANG\2024\04. APRIL\20240401_GI INDORAMA_BAY CIGANEA_PETIR\01042024.CFG,PETIR,20240401_GI INDORAMA_BAY CIGANEA_PETIR,UPT KARAWANG,2024,04. APRIL,TRANSMISSION_LINE
2039-10-25-16-56-59-893_167(0)_F.cfg,C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\DFR GANGGUAN UPT\UPT KARAWANG\2024\04. APRIL\20240404_GI KOSAMBI BARU_BAY PURWAKARTA_PETIR\2039-10-25-16-56-59-893_167(0)_F.cfg,PETIR,20240404_GI KOSAMBI BARU_BAY PURWAKARTA_PETIR,UPT KARAWANG,2024,04. APRIL,TRANSMISSION_LINE
2039-10-25-16-56-59-893_167(0)_F.cfg,C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\DFR GANGGUAN UPT\UPT KARAWANG\2024\04. APRIL\20240404_GI KOSAMBI BARU_BAY PURWAKARTA_PETIR\2039-10-25-16-56-59-893_167(0)_F.cfg,PETIR,20240404_GI KOSAMBI BARU_BAY PURWAKARTA_PETIR,UPT KARAWANG,2024,04. APRIL,TRANSMISSION_LINE
Monday 15 April 2024 02.49.39.000.CFG,C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\DFR GANGGUAN UPT\UPT KARAWANG\2024\04. APRIL\20240415_GI JATILUHUR_BAY TATAJABAR#1_PETIR\locus\Monday 15 April 2024 02.49.39.000.CFG,PETIR,20240415_GI JATILUHUR_BAY TATAJABAR#1_PETIR,UPT KARAWANG,2024,04. APRIL,TRANSMISSION_LINE
Monday 15 April 2024 02.49.39.000.CFG,C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\DFR GANGGUAN UPT\UPT KARAWANG\2024\04. APRIL\20240415_GI JATILUHUR_BAY TATAJABAR#1_PETIR\locus\Monday 15 April 2024 02.49.39.000.CFG,PETIR,20240415_GI JATILUHUR_BAY TATAJABAR#1_PETIR,UPT KARAWANG,2024,04. APRIL,TRANSMISSION_LINE
FR000001.cfg,C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\DFR GANGGUAN UPT\UPT KARAWANG\2024\04. APRIL\20240415_GI TATAJABAR_BAY JATILUHUR#1_PETIR\FR000001.cfg,PETIR,20240415_GI TATAJABAR_BAY JATILUHUR#1_PETIR,UPT KARAWANG,2024,04. APRIL,TRANSMISSION_LINE
FR000001.cfg,C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\DFR GANGGUAN UPT\UPT KARAWANG\2024\04. APRIL\20240415_GI TATAJABAR_BAY JATILUHUR#1_PETIR\FR000001.cfg,PETIR,20240415_GI TATAJABAR_BAY JATILUHUR#1_PETIR,UPT KARAWANG,2024,04. APRIL,TRANSMISSION_LINE
Wednesday 24 April 2024 19.43.55.000.CFG,C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\DFR GANGGUAN UPT\UPT KARAWANG\2024\04. APRIL\20240425_GI SUKATANI GOBEL_BAY KOSAMBI BARU #2_PETIR\P442 KOSAMBI BARU 2\P442 KOSAMBI BARU 2\1\DR\Wednesday 24 April 2024 19.43.55.000.CFG,PETIR,20240425_GI SUKATANI GOBEL_BAY KOSAMBI BARU #2_PETIR,UPT KARAWANG,2024,04. APRIL,TRANSMISSION_LINE
Wednesday 24 April 2024 19.43.55.000.CFG,C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\DFR GANGGUAN UPT\UPT KARAWANG\2024\04. APRIL\20240425_GI SUKATANI GOBEL_BAY KOSAMBI BARU #2_PETIR\P442 KOSAMBI BARU 2\P442 KOSAMBI BARU 2\1\DR\Wednesday 24 April 2024 19.43.55.000.CFG,PETIR,20240425_GI SUKATANI GOBEL_BAY KOSAMBI BARU #2_PETIR,UPT KARAWANG,2024,04. APRIL,TRANSMISSION_LINE
PCS900_RCD_01016_20240518_044955_016.CFG,C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\DFR GANGGUAN UPT\UPT KARAWANG\2024\05.  MEI\20240518_GI PURWAKARTA BAY CIRATA #1_BINATANG KUKANG\PCS900_RCD_01016_20240518_044955_016.CFG,KUKANG,20240518_GI PURWAKARTA BAY CIRATA #1_BINATANG KUKANG,UPT KARAWANG,2024,05.  MEI,TRANSMISSION_LINE
PCS900_RCD_01016_20240518_044955_016.CFG,C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\DFR GANGGUAN UPT\UPT KARAWANG\2024\05.  MEI\20240518_GI PURWAKARTA BAY CIRATA #1_BINATANG KUKANG\PCS900_RCD_01016_20240518_044955_016.CFG,KUKANG,20240518_GI PURWAKARTA BAY CIRATA #1_BINATANG KUKANG,UPT KARAWANG,2024,05.  MEI,TRANSMISSION_LINE
jatiluhur-ttjbr2 25-9-2024.cfg,C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\DFR GANGGUAN UPT\UPT KARAWANG\2024\09. SEPTEMBER\20240925_DFR BAY JATILUHUR 2 GI TATAJABAR_PETIR\jatiluhur-ttjbr2 25-9-2024.cfg,PETIR,20240925_DFR BAY JATILUHUR 2 GI TATAJABAR_PETIR,UPT KARAWANG,2024,09. SEPTEMBER,TRANSMISSION_LINE
jatiluhur-ttjbr2 25-9-2024.cfg,C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\DFR GANGGUAN UPT\UPT KARAWANG\2024\09. SEPTEMBER\20240925_DFR BAY JATILUHUR 2 GI TATAJABAR_PETIR\jatiluhur-ttjbr2 25-9-2024.cfg,PETIR,20240925_DFR BAY JATILUHUR 2 GI TATAJABAR_PETIR,UPT KARAWANG,2024,09. SEPTEMBER,TRANSMISSION_LINE
Wednesday 25 September 2024 18.45.31.000.CFG,C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\DFR GANGGUAN UPT\UPT KARAWANG\2024\09. SEPTEMBER\20240925_DFR BAY TATAJABAR 2 GI JATILUHUR_PETIR\Wednesday 25 September 2024 18.45.31.000.CFG,PETIR,20240925_DFR BAY TATAJABAR 2 GI JATILUHUR_PETIR,UPT KARAWANG,2024,09. SEPTEMBER,TRANSMISSION_LINE
Wednesday 25 September 2024 18.45.31.000.CFG,C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\DFR GANGGUAN UPT\UPT KARAWANG\2024\09. SEPTEMBER\20240925_DFR BAY TATAJABAR 2 GI JATILUHUR_PETIR\Wednesday 25 September 2024 18.45.31.000.CFG,PETIR,20240925_DFR BAY TATAJABAR 2 GI JATILUHUR_PETIR,UPT KARAWANG,2024,09. SEPTEMBER,TRANSMISSION_LINE
BAY 70 KV PWKTA 2.cfg,C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\DFR GANGGUAN UPT\UPT KARAWANG\2024\10. OKTOBER\20241014_CIRATA - PURWAKARTA 2 RECLOSE_PETIR\BAY PURWAKARTA 2 GI CIRATA\BAY 70 KV PWKTA 2.cfg,PETIR,20241014_CIRATA - PURWAKARTA 2 RECLOSE_PETIR,UPT KARAWANG,2024,10. OKTOBER,TRANSMISSION_LINE
BAY 70 KV PWKTA 2.cfg,C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\DFR GANGGUAN UPT\UPT KARAWANG\2024\10. OKTOBER\20241014_CIRATA - PURWAKARTA 2 RECLOSE_PETIR\BAY PURWAKARTA 2 GI CIRATA\BAY 70 KV PWKTA 2.cfg,PETIR,20241014_CIRATA - PURWAKARTA 2 RECLOSE_PETIR,UPT KARAWANG,2024,10. OKTOBER,TRANSMISSION_LINE
Wednesday 20 November 2024 20.11.06.000.CFG,C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\DFR GANGGUAN UPT\UPT KARAWANG\2024\11. NOVEMBER\20112024_GI PURWAKARTA_BAY CIRATA#2_PETIR\DFR GI CIRATA BAY PWKTA 2\Wednesday 20 November 2024 20.11.06.000.CFG,PETIR,20112024_GI PURWAKARTA_BAY CIRATA#2_PETIR,UPT KARAWANG,2024,11. NOVEMBER,TRANSMISSION_LINE
Wednesday 20 November 2024 20.28.18.001.CFG,C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\DFR GANGGUAN UPT\UPT KARAWANG\2024\11. NOVEMBER\20112024_GI PURWAKARTA_BAY CIRATA#2_PETIR\DFR GI CIRATA BAY PWKTA 2\Wednesday 20 November 2024 20.28.18.001.CFG,PETIR,20112024_GI PURWAKARTA_BAY CIRATA#2_PETIR,UPT KARAWANG,2024,11. NOVEMBER,TRANSMISSION_LINE
Wednesday 20 November 2024 20.07.13.000.CFG,C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\DFR GANGGUAN UPT\UPT KARAWANG\2024\11. NOVEMBER\20112024_GI PURWAKARTA_BAY CIRATA#2_PETIR\DFR GI PWKTA bay cirata 2\Wednesday 20 November 2024 20.07.13.000.CFG,PETIR,20112024_GI PURWAKARTA_BAY CIRATA#2_PETIR,UPT KARAWANG,2024,11. NOVEMBER,TRANSMISSION_LINE
Wednesday 20 November 2024 20.11.06.000.CFG,C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\DFR GANGGUAN UPT\UPT KARAWANG\2024\11. NOVEMBER\20112024_GI PURWAKARTA_BAY CIRATA#2_PETIR\DFR GI CIRATA BAY PWKTA 2\Wednesday 20 November 2024 20.11.06.000.CFG,PETIR,20112024_GI PURWAKARTA_BAY CIRATA#2_PETIR,UPT KARAWANG,2024,11. NOVEMBER,TRANSMISSION_LINE
Wednesday 20 November 2024 20.28.18.001.CFG,C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\DFR GANGGUAN UPT\UPT KARAWANG\2024\11. NOVEMBER\20112024_GI PURWAKARTA_BAY CIRATA#2_PETIR\DFR GI CIRATA BAY PWKTA 2\Wednesday 20 November 2024 20.28.18.001.CFG,PETIR,20112024_GI PURWAKARTA_BAY CIRATA#2_PETIR,UPT KARAWANG,2024,11. NOVEMBER,TRANSMISSION_LINE
Wednesday 20 November 2024 20.07.13.000.CFG,C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\DFR GANGGUAN UPT\UPT KARAWANG\2024\11. NOVEMBER\20112024_GI PURWAKARTA_BAY CIRATA#2_PETIR\DFR GI PWKTA bay cirata 2\Wednesday 20 November 2024 20.07.13.000.CFG,PETIR,20112024_GI PURWAKARTA_BAY CIRATA#2_PETIR,UPT KARAWANG,2024,11. NOVEMBER,TRANSMISSION_LINE
PCS900_RCD_02346_20241201_184352_849.CFG,C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\DFR GANGGUAN UPT\UPT KARAWANG\2024\12. DESEMBER\01122024_GI CIRATA_BAY WALINI#2_PETIR\DFR BAY WALINI 2\PCS900_RCD_02346_20241201_184352_849.CFG,PETIR,01122024_GI CIRATA_BAY WALINI#2_PETIR,UPT KARAWANG,2024,12. DESEMBER,TRANSMISSION_LINE
PCS900_RCD_02346_20241201_184352_849.CFG,C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\DFR GANGGUAN UPT\UPT KARAWANG\2024\12. DESEMBER\01122024_GI CIRATA_BAY WALINI#2_PETIR\DFR BAY WALINI 2\PCS900_RCD_02346_20241201_184352_849.CFG,PETIR,01122024_GI CIRATA_BAY WALINI#2_PETIR,UPT KARAWANG,2024,12. DESEMBER,TRANSMISSION_LINE
16-02-2025 RECLOSE DATA CENTER 1 GI DELTAMAS.CFG,C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\DFR GANGGUAN UPT\UPT KARAWANG\2025\02. FEBRUARI\16022025_GI DELTAMAS_BAY DATA CENTER 1_PETIR\16-02-2025 RECLOSE DATA CENTER 1 GI DELTAMAS.CFG,PETIR,16022025_GI DELTAMAS_BAY DATA CENTER 1_PETIR,UPT KARAWANG,2025,02. FEBRUARI,TRANSMISSION_LINE
16-02-2025 RECLOSE DATA CENTER 1 GI DELTAMAS.CFG,C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\DFR GANGGUAN UPT\UPT KARAWANG\2025\02. FEBRUARI\16022025_GI DELTAMAS_BAY DATA CENTER 1_PETIR\16-02-2025 RECLOSE DATA CENTER 1 GI DELTAMAS.CFG,PETIR,16022025_GI DELTAMAS_BAY DATA CENTER 1_PETIR,UPT KARAWANG,2025,02. FEBRUARI,TRANSMISSION_LINE
BAY SUBANG 1 21 FEB 2025.CFG,C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\DFR GANGGUAN UPT\UPT KARAWANG\2025\02. FEBRUARI\21022025_GI PURWAKARTA_BAY SUBANG#1_PETIR\DFR GI PURWAKARTA BAY SUBANG 1\BAY SUBANG 1 21 FEB 2025.CFG,PETIR,21022025_GI PURWAKARTA_BAY SUBANG#1_PETIR,UPT KARAWANG,2025,02. FEBRUARI,TRANSMISSION_LINE
BAY SUBANG 1 21 FEB 2025.CFG,C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\DFR GANGGUAN UPT\UPT KARAWANG\2025\02. FEBRUARI\21022025_GI PURWAKARTA_BAY SUBANG#1_PETIR\DFR GI PURWAKARTA BAY SUBANG 1\BAY SUBANG 1 21 FEB 2025.CFG,PETIR,21022025_GI PURWAKARTA_BAY SUBANG#1_PETIR,UPT KARAWANG,2025,02. FEBRUARI,TRANSMISSION_LINE
RECLOSE BAY CIRATA 1 04 03 2025 GI PURWAKARTA.CFG,C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\DFR GANGGUAN UPT\UPT KARAWANG\2025\03. MARET\04032025_GI PURWARTA_BAY CIRATA BARU #1_PETIR\DFR GI PURWAKARTA BAY CIRATA 1\RECLOSE BAY CIRATA 1 04 03 2025 GI PURWAKARTA.CFG,PETIR,04032025_GI PURWARTA_BAY CIRATA BARU #1_PETIR,UPT KARAWANG,2025,03. MARET,TRANSMISSION_LINE
RECLOSE BAY CIRATA 1 04 03 2025 GI PURWAKARTA.CFG,C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\DFR GANGGUAN UPT\UPT KARAWANG\2025\03. MARET\04032025_GI PURWARTA_BAY CIRATA BARU #1_PETIR\DFR GI PURWAKARTA BAY CIRATA 1\RECLOSE BAY CIRATA 1 04 03 2025 GI PURWAKARTA.CFG,PETIR,04032025_GI PURWARTA_BAY CIRATA BARU #1_PETIR,UPT KARAWANG,2025,03. MARET,TRANSMISSION_LINE
GANGGUAN WONOSARI RARYUM 2 21012024.cfg,C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\DFR GANGGUAN UPT\UPT SALATIGA\2024\01. JANUARI\20240127_GI WONOSARI_BAY RAYUM #2_PETIR\GANGGUAN WONOSARI RARYUM 2 21012024.cfg,PETIR,20240127_GI WONOSARI_BAY RAYUM #2_PETIR,UPT SALATIGA,2024,01. JANUARI,TRANSMISSION_LINE
GANGGUAN WONOSARI RARYUM 2 21012024.cfg,C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\DFR GANGGUAN UPT\UPT SALATIGA\2024\01. JANUARI\20240127_GI WONOSARI_BAY RAYUM #2_PETIR\GANGGUAN WONOSARI RARYUM 2 21012024.cfg,PETIR,20240127_GI WONOSARI_BAY RAYUM #2_PETIR,UPT SALATIGA,2024,01. JANUARI,TRANSMISSION_LINE
20250309 Reclose SUTT Purworejo - Wates 2.cfg,C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\DFR GANGGUAN UPT\UPT SALATIGA\2025\03. MARET\20250309_GI WATES_BAY PURWOREJO #2_PETIR\20250309 Reclose SUTT Purworejo - Wates 2\20250309 Reclose SUTT Purworejo - Wates 2.cfg,PETIR,20250309_GI WATES_BAY PURWOREJO #2_PETIR,UPT SALATIGA,2025,03. MARET,TRANSMISSION_LINE
20250309 Reclose SUTT Purworejo - Wates 2.cfg,C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\DFR GANGGUAN UPT\UPT SALATIGA\2025\03. MARET\20250309_GI WATES_BAY PURWOREJO #2_PETIR\20250309 Reclose SUTT Purworejo - Wates 2\20250309 Reclose SUTT Purworejo - Wates 2.cfg,PETIR,20250309_GI WATES_BAY PURWOREJO #2_PETIR,UPT SALATIGA,2025,03. MARET,TRANSMISSION_LINE
"250410,064653619,+7h0,GI NGUNTORONADI,PACITAN 1-2,Qualitrol LLC.cfg","C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\DFR GANGGUAN UPT\UPT SALATIGA\2025\04. APRIL\20250410_GI NGUNTORONADI_BAY PACITAN #1_PETIR\GI Nguntoro pacitan 1\GI Nguntoro pacitan 1\250410,064653619,+7h0,GI NGUNTORONADI,PACITAN 1-2,Qualitrol LLC.cfg",PETIR,20250410_GI NGUNTORONADI_BAY PACITAN #1_PETIR,UPT SALATIGA,2025,04. APRIL,TRANSMISSION_LINE
